filename	utterance	1-zero-poss	3-zero-copula	4-double-tense	5-be-construction	5-resultant-done	6-finna	6-come	6-double-modal	7-multiple-neg	7-neg-inversion	7-n-inv-neg-concord	7-aint	8-zero-3sg-pres-s	8-is-was-gen	9-zero-pl-s	10-double-object	11-wh-qu
FullTest_Final.txt	I think it's a organization that, um, Marion Barry was affiliated with as well.	1.9506492208165582e-06	5.936325123911956e-06	4.693272785516456e-06	3.3177368550241226e-06	1.6392439192713937e-06	9.92627701634774e-06	1.241475388269464e-06	1.346377985100844e-06	6.305722308752593e-06	1.8909404388978146e-06	2.1974628907628357e-06	1.2551490726764314e-06	3.5257419312983984e-06	5.251893526292406e-06	4.91325545226573e-06	3.06042738884571e-06	1.6118025314426632e-06
FullTest_Final.txt	So it was r- pretty much in like the DC- DC area.	2.70253985945601e-06	3.712514171638759e-06	4.1464718378847465e-06	2.180509682148113e-06	3.129560354864225e-06	3.2808609375933884e-06	2.264341446789331e-06	1.0232620297756512e-06	8.119791345961858e-06	1.6794990642665653e-06	1.2576172139233677e-06	3.4382665035082027e-06	3.3891897146531846e-06	5.074381988379173e-05	8.986881766759325e-06	1.1072862662331318e-06	2.583591822258313e-06
FullTest_Final.txt	Um, that was pretty much it.	1.5531882127106655e-06	5.1963979785796255e-06	1.6091180441435426e-06	1.8566773860584362e-06	8.318759682879318e-06	3.633729193097679e-06	1.4286756595538463e-06	1.8403200101602124e-06	4.165222435403848e-06	1.280792275792919e-06	1.8201342300017131e-06	2.7335934191796696e-06	2.2983683720667614e-06	6.505116289190482e-06	6.946259873075178e-06	2.993004954987555e-06	2.4593985017418163e-06
FullTest_Final.txt	I mean, and as far as activities we played tag, football, basketball.	1.6896185570658417e-06	1.2453111594368238e-05	5.783446795248892e-06	2.9621016892633634e-06	2.1197242858761456e-06	2.7219132334721508e-06	1.8708986999627086e-06	2.0115480765525717e-06	3.8298794606816955e-06	1.362689090456115e-06	1.2540793932203087e-06	1.833182068367023e-06	4.350179096945794e-06	2.573892516011256e-06	3.4081665489793522e-06	1.217694148181181e-06	2.583872856121161e-06
FullTest_Final.txt	Um, or in somebody yard doing something playing music or something.	0.010411104187369347	2.0161567590548657e-05	6.2716694628761616e-06	4.776245077664498e-06	3.678774874060764e-06	8.688961656844185e-07	9.63650927587878e-06	9.349385436507873e-06	1.0546566954872105e-05	3.7558279473159928e-06	2.2961621652939357e-06	3.894370365742361e-06	7.438868124154396e-06	1.509820231149206e-05	8.607193194620777e-06	2.486372977728024e-06	1.9668802906380733e-06
FullTest_Final.txt	I mean, because that was when I guess, y- if you- if- if you in a- like a closed in like, neighborhood, um, you knew everybody on the entire street.	6.187242433952633e-07	0.0002575060643721372	1.2775278719345806e-06	4.588179308484541e-06	1.9933793282689294e-06	3.681052476167679e-06	2.323213266208768e-06	2.588736606412567e-06	7.357343747571576e-06	9.733709021020331e-07	1.5642328889953205e-06	1.4226417306417716e-06	4.1344601413584314e-06	0.00013593182666227221	3.5460755043459358e-06	5.11120288138045e-06	4.91476885144948e-06
FullTest_Final.txt	And everybody mom knew you on the entire street.	0.007857142016291618	5.596977280220017e-05	3.5380292047193507e-06	2.2314186480798526e-06	1.4011013718118193e-06	2.255113940918818e-06	6.193308763613459e-06	7.453225407516584e-06	4.601201908371877e-06	1.351485138911812e-06	2.2674576030112803e-06	2.378515091550071e-06	5.717779913538834e-06	1.4706352885696106e-05	7.954323336889502e-06	2.2530286969413282e-06	2.830152652677498e-06
FullTest_Final.txt	So we- if you did something out of order, you got c- you got corrected from them and when you got home from your mother.	1.4283241398516111e-06	2.4760465748840943e-06	2.86091517409659e-06	2.942915216408437e-06	4.865512892138213e-06	5.332797627488617e-06	2.5753558929864084e-06	1.5614501762684085e-06	9.150367077381816e-06	1.1282718332950026e-06	1.7247566574951634e-06	1.5012597032182384e-06	3.1740662507218076e-06	2.3783788492437452e-05	6.5638255364319775e-06	6.849038072687108e-06	3.289301048425841e-06
FullTest_Final.txt	But it- it was more activities then.	1.6425927924501593e-06	5.051555035606725e-06	1.4058985016163206e-06	1.3092749213683419e-06	4.395932137413183e-06	6.205162208061665e-06	1.5392078012155253e-06	2.3569461973238504e-06	5.928919108555419e-06	1.202535827360407e-06	1.966979198186891e-06	2.5426763841096545e-06	4.62018397229258e-06	3.531958645908162e-05	4.860847184318118e-06	3.961704351240769e-06	4.6387935981329065e-06
FullTest_Final.txt	Um, involved in interaction with other individuals yeah, where as though now, you got your phone, or computer or laptop, you fine as a child.	2.161480779250269e-06	0.7437047958374023	6.99353961408633e-07	1.136984155891696e-05	6.9417633312696125e-06	1.1204186193936039e-05	4.329237526690122e-06	3.2718533020670293e-06	9.34731633606134e-06	3.65190498996526e-06	1.5837268847462838e-06	4.12412282457808e-06	6.005785053275758e-06	0.00013335183029994369	9.935103662428446e-06	4.297243322071154e-06	0.00031513781868852675
FullTest_Final.txt	We didn't have that.	1.6812795138321235e-06	2.2493295546155423e-06	2.7870514713868033e-06	2.4291168756462866e-06	3.5600360206444748e-06	2.8971824121981626e-06	1.555226276650501e-06	2.757433321676217e-06	4.385041847854154e-06	9.356165833196428e-07	2.9647442261193646e-06	1.9784251890087035e-06	2.4583598587923916e-06	3.507846031425288e-06	4.7404005272255745e-06	8.323592737724539e-06	3.5785296859103255e-06
FullTest_Final.txt	So we had to make up stuff to do.	1.5563805391138885e-06	2.0185682387818815e-06	1.7274695665037143e-06	1.1832579502879526e-06	2.3444370071956655e-06	2.074533085760777e-06	2.059720145553001e-06	3.818763161689276e-06	8.375629477086477e-06	1.9019474848391837e-06	2.89637569039769e-06	1.6786920014055795e-06	2.9571679078799207e-06	3.8576804399781395e-06	2.7336980110703735e-06	6.826605385867879e-06	5.092228548164712e-06
FullTest_Final.txt	Sit on a- um, somebody's porch playing that's my car.	4.752422739784379e-07	6.92971809712617e-07	4.000105036539026e-06	5.04525269207079e-06	2.350914201088017e-06	1.3304892263477086e-06	1.5441361256307573e-06	7.525492037530057e-06	6.629686686210334e-05	4.056074885738781e-06	1.6534166206838563e-05	3.6534725040837657e-06	4.357370016805362e-06	1.5553505363641307e-05	7.790468771418091e-06	5.427118139778031e-06	1.0917069630522747e-06
FullTest_Final.txt	It- when you decide to be bad, you w- I remember one time I did get in trouble.	1.3962460343464045e-06	3.585847252907115e-06	2.272820211146609e-06	4.067335339641431e-06	2.747793814705801e-06	1.029915438266471e-05	1.7471971887061954e-06	1.2681240377787617e-06	9.50815956457518e-06	1.4671155668111169e-06	2.0131833480263595e-06	5.853210950590437e-06	7.464820555469487e-06	4.8895985855779145e-06	3.1339925044449046e-05	2.9272769097588025e-06	2.4912076241889736e-06
FullTest_Final.txt	It was like a wooded area we went up, it was like on a hill.	3.956916771130636e-06	1.3512994883058127e-06	3.8158650568220764e-06	2.0389354631333845e-06	3.3397650440747384e-06	1.7184175931106438e-06	1.932779696289799e-06	2.252014837722527e-06	3.199754019078682e-06	1.7403755236955476e-06	1.7343577383144293e-06	3.037662963834009e-06	5.451149718282977e-06	9.097740985453129e-06	3.939321686630137e-06	3.037497663171962e-06	3.076132088608574e-06
FullTest_Final.txt	We rolled evr- We used to roll tires down the hill into the street.	1.3538910934585147e-06	5.164729827811243e-06	5.034842160966946e-06	3.044283630515565e-06	5.710516234103125e-06	4.22908033215208e-06	3.3185976917593507e-06	1.6240568356806762e-06	2.227646746177925e-06	8.460415870104043e-07	1.3273512422529166e-06	2.459027882650844e-06	1.0003136594605166e-05	3.482187821646221e-06	6.646272140642395e-06	4.47598267783178e-06	2.9443133371387376e-06
FullTest_Final.txt	I know it was- I know it was wrong.	1.5883734931776416e-06	1.071323708856653e-06	4.4902240006194916e-06	2.1027613001933787e-06	3.7157233236939646e-06	3.2442621886730194e-06	1.3416074580163695e-06	2.220308033429319e-06	7.032269422779791e-06	1.5056542679303675e-06	2.7806108846561983e-06	4.868966243520845e-06	3.889812433044426e-06	1.651342972763814e-05	3.89581146009732e-06	4.0746922422840726e-06	1.9907652131223585e-06
FullTest_Final.txt	Yup, roll a tire down the hill into the street.	3.281405497546075e-06	3.036735961359227e-06	3.5102086712868186e-06	2.4588357518950943e-06	1.6852317230586777e-06	1.1910926787095377e-06	2.9139021080482053e-06	2.46992181018868e-06	5.382717972679529e-06	1.7781777614800376e-06	1.6927377828324097e-06	1.6070507626864128e-06	3.8064260934334015e-06	2.7752860205509933e-06	3.1709196264273487e-06	2.1690323137590894e-06	2.8964061584701994e-06
FullTest_Final.txt	Uh, the objective was to see if the car could stop to hit on brakes before the, uh, the tire came from- I mean, I know I was wrong.	2.64789355242101e-06	4.955807071382878e-07	6.745657628925983e-06	4.30793215855374e-06	3.148389851048705e-06	2.8107808702770853e-06	2.013682660617633e-06	2.342698280699551e-06	5.136966137797572e-06	1.2599870160556748e-06	1.8706078890318167e-06	4.304671620047884e-06	6.555079835379729e-06	7.2783104769769125e-06	8.064880603342317e-06	3.27176894643344e-06	4.313112185627688e-06
FullTest_Final.txt	Uh, throwing snowballs at the bus when it droves past, I mean.	1.077206434274558e-06	2.7376609068596736e-06	3.458105538811651e-06	4.006136805401184e-06	4.179411916993558e-06	1.5790125189596438e-06	4.5111401050235145e-06	1.184348548122216e-06	9.374168257636484e-06	1.0826091738636023e-06	3.4792999485944165e-06	1.685633492343186e-06	3.02101943816524e-06	3.96476207242813e-06	5.625560788757866e-06	1.6676835912221577e-06	3.810141379290144e-06
FullTest_Final.txt	Um, yeah but the funny thing is I never- I never got a beating and I never got a punish.	4.1496723497402854e-06	3.413972535781795e-07	4.641687610273948e-06	5.602848432317842e-06	3.7240599795040907e-06	8.088998583843932e-06	1.6705948837625328e-06	3.132220854240586e-06	0.08639684319496155	3.390832034710911e-06	4.207239908282645e-05	1.3993138963996898e-05	2.1172756987652974e-06	2.510300873836968e-06	6.857304924778873e-06	3.5840660075336928e-06	1.333494765276555e-06
FullTest_Final.txt	Cause I watch what- like I said what my older brother and my older sister all the trouble they got into, I was like, nah I'm'a do the exact opposite.	2.4578673674113816e-06	0.002307174727320671	8.228128649534483e-07	1.4119018487690482e-06	2.2669883037451655e-06	1.7432392951377551e-06	9.343878559775476e-07	1.0328220696464996e-06	9.484776455792598e-06	1.9857518509525107e-06	1.0635311582518625e-06	1.7046837683665217e-06	1.66222143889172e-05	3.155163722112775e-05	3.112045533271157e-06	1.4992366459409823e-06	5.288319516694173e-05
FullTest_Final.txt	I've never b- Yes I'm a middle child.	3.9056362766132224e-06	4.938327151648991e-07	4.984734005120117e-06	3.435293820075458e-06	3.8866751310706604e-06	8.343046829395462e-06	3.8986586332612205e-06	5.793780928797787e-06	0.11055197566747665	4.524509222392226e-06	2.39420455727668e-06	2.1929301510681398e-05	3.2962316254270263e-06	2.2264975996222347e-06	1.3316645890881773e-05	4.248556251695845e-06	1.688239763097954e-06
FullTest_Final.txt	But I never got in trouble before.	1.7891272818815196e-06	7.683545391046209e-07	3.2893858588067815e-06	2.061011173282168e-06	2.61603167928115e-06	3.3130131669167895e-06	2.3573777525598416e-06	2.9479883778549265e-06	0.0010818559676408768	1.4897260598445428e-06	1.2781341865775175e-05	5.4539159464184195e-06	1.2705281733360607e-06	7.202935989880643e-07	4.406635980558349e-06	2.9807165446982253e-06	1.8110215478372993e-06
FullTest_Final.txt	They used to say I was the spoiled one because I never got in trouble but I did what I was supposed to in school to the point where my mother was like, if I did something small, to her it wasn't as bad.	1.2677262475335738e-06	1.5145745919653564e-06	2.607632495710277e-06	3.0832602533337194e-06	2.7447847514849855e-06	5.765087280451553e-06	5.075787157693412e-06	1.722110482660355e-06	0.029617223888635635	1.409829792464734e-06	1.7046892025973648e-05	8.34292768558953e-06	2.968223952848348e-06	9.159263754554559e-06	5.14405473950319e-06	4.22242692366126e-06	3.211959847249091e-05
FullTest_Final.txt	Because I guess as a parent sometimes you weigh your options.	1.542325890113716e-06	9.02327610674547e-06	2.4363878310396103e-06	2.4763417059148196e-06	1.841139805947023e-06	2.138699983333936e-06	2.5010031095007434e-06	2.446508915454615e-06	4.787819761986611e-06	1.3434089396469062e-06	1.5741036349936621e-06	1.7510938050691038e-06	4.512262876232853e-06	1.9358715235284762e-06	2.0821360067202477e-06	2.716148856052314e-06	2.127541847585235e-06
FullTest_Final.txt	I'm not gonna punish him that much, he- he doesn't never get in trouble and he does well in school.	1.6341946320608258e-05	1.5274716133717448e-05	1.9791177692241035e-05	2.02635728783207e-05	1.8344642739975825e-05	2.239332752651535e-05	1.6274245353997685e-05	1.6502346625202335e-05	0.9996979236602783	4.4765431084670126e-05	5.924260040046647e-05	7.771791570121422e-05	2.7152991606271826e-05	2.0282579498598352e-05	3.5861194191966206e-05	2.4853608920238912e-05	1.450015861337306e-05
FullTest_Final.txt	Where as though my brother skipped class every day, got suspended every week.	3.972967988374876e-06	3.963053586630849e-06	1.2804436664737295e-05	2.09802192330244e-06	2.244424649688881e-06	4.278890173736727e-06	4.744068064610474e-06	7.799305308253679e-07	1.5498189895879477e-05	1.3030603440711275e-06	3.1070990189618897e-06	1.3829225053996197e-06	3.620957386374357e-06	1.8254291944685974e-06	1.6781558542788844e-06	3.0028829769435106e-06	9.763114121597027e-07
FullTest_Final.txt	So any little thing he done did, she was on top of 'em.	0.00014440972881857306	0.00023250652884598821	0.00010641902190400288	9.414517262484878e-05	0.9997041821479797	0.00011482668196549639	8.413320028921589e-05	0.00011053241905756295	0.00012116834113840014	8.685836655786261e-05	8.296578016597778e-05	8.609460201114416e-05	0.0001314514083787799	0.00013074498565401882	0.00016051152488216758	8.605192124377936e-05	0.00012616538151632994
FullTest_Final.txt	I mean, as a child, I mean, you- you didn't try I guess, you know, harm, you saw it as fun.	5.762107662121707e-07	2.017432734646718e-06	2.058704922092147e-06	3.2226239454757888e-06	4.044594788865652e-06	5.629822226183023e-06	1.1913743946934119e-06	4.161720426054671e-06	2.4887878680601716e-05	1.2521052212832728e-06	2.226075139333261e-06	2.781793682515854e-06	4.9456411943538114e-06	1.692251316853799e-05	7.305939561774721e-06	8.05422769190045e-06	2.1481255316757597e-06
FullTest_Final.txt	I didn't wanna harm nobody.	1.723630521155428e-05	7.197922059276607e-06	7.952563464641571e-06	1.3578953257820103e-05	6.231498446140904e-06	1.0176527212024666e-05	2.170675179513637e-05	7.155214461818105e-06	0.9976034760475159	2.0103774659219198e-05	6.476009002653882e-05	0.0006294201593846083	5.190127922105603e-06	9.20373531698715e-06	2.5387864297954366e-05	4.243154762662016e-06	9.366536687593907e-06
FullTest_Final.txt	But looking at it now I'm saying I'm stupid, so.	9.951612582881353e-07	3.10681457449391e-06	2.286181143063004e-06	2.901005927924416e-06	7.168820502556628e-06	4.07681454817066e-06	1.9210078789910767e-06	1.5490861642319942e-06	7.80611480877269e-06	1.8631213833941729e-06	1.754992581481929e-06	3.925947567040566e-06	2.8607296371774282e-06	1.7900249531521695e-06	4.060711489728419e-06	3.425260274525499e-06	3.4706736187217757e-06
FullTest_Final.txt	It was a town- it was a- m- uh, yeah, it w- yeah, rowhouse, rowhouse yeah, rowhouse yeah.	4.385468400869286e-06	2.9358234314713627e-06	1.9791875729424646e-06	1.4516073179038358e-06	2.054679953289451e-06	7.278449174918933e-06	1.0031797046394786e-06	2.1165851649129763e-06	1.3057961041340604e-05	1.5567012496831012e-06	1.2898593695354066e-06	8.066172995313536e-06	8.114627235045191e-06	2.1690031644538976e-05	1.4188603017828427e-05	1.178424554382218e-06	1.5044514611872728e-06
FullTest_Final.txt	The entire neighborhood.	5.646540012094192e-05	0.07430227845907211	3.3653141144895926e-06	1.985227299883263e-06	2.8679301067313645e-06	2.0783547824976267e-06	1.571036705172446e-06	1.5751472801639466e-06	2.9503564746846678e-06	1.607338958820037e-06	2.0880136162304552e-06	2.8293834475334734e-06	5.979348316031974e-06	5.965621312498115e-06	4.6108566493785474e-06	1.1971600315519026e-06	1.4718152669956908e-05
FullTest_Final.txt	The whole block of Bruce.	4.898643965134397e-06	0.00038384448271244764	3.1764948289492168e-06	1.7099624756156118e-06	2.1106227450218285e-06	2.025357844104292e-06	1.4447998637479031e-06	1.6303572465403704e-06	2.1488076527020894e-06	8.994974223242025e-07	1.1958900358877145e-06	2.0937145563948434e-06	4.336236997914966e-06	2.156837354050367e-06	1.873049882306077e-06	1.248723378921568e-06	9.807116839510854e-06
FullTest_Final.txt	Because Bruce ran into, um, Stanton Road, and went all the way around to Robinson.	1.822018589336949e-06	2.1956257114652544e-06	7.133065082598478e-06	1.4891024875396397e-06	2.3997408789000474e-06	3.6764986361959018e-06	2.3454388156096684e-06	2.017627139139222e-06	8.572156730224378e-06	1.6705741927580675e-06	2.147732175217243e-06	2.0695631519629387e-06	1.8222948483526125e-06	4.700264526036335e-06	2.1768487385998014e-06	2.663154418769409e-06	6.269504865485942e-06
FullTest_Final.txt	And like I said from, um, knowing your neighbors, it extended from Bruce all the way around to Stanton Road, all the way around to Ro- Everybody knew everybody.	1.6889000562514411e-06	4.057134901813697e-06	2.2875747163197957e-06	3.603120603656862e-06	5.279286597215105e-06	4.5477486310119275e-06	1.6194849195017014e-06	1.0304804618499475e-06	9.291547030443326e-06	1.383806534249743e-06	1.8905996057583252e-06	2.3835559659346472e-06	2.0772290554305073e-06	5.210123617871432e-06	2.6002769573096884e-06	5.030071861256147e-06	3.927610578102758e-06
